row_id,customer_segment,order_amount_old,cost,is_return,payment_method,hour_of_day,date
4524,platinum,168.87,98.75,0,credit_card,12,2024.02.12
4525,standard,64.2,36.43,0,credit_card,12,18-02-2024
4526,standard,51.55,18.82,0,paypal,11,28-02-2024
4527,standard,28.36,10.76,0,debit_card,18,20-09-2024
4528,premium,113.33,45.76,1,paypal,18,11-05-2024
4529,premuim,131.27,72.74,1,debit_card,12,29-03-2024
4530,premium,11.04,6.98,0,paypal,19,22-08-2024
4531,standard,59.22,26.8,1,credit_card,22,17-07-2024
4532,standard,66.07,39.15,0,paypal,19,2024.06.16
4533,standard,39.66,15.93,0,credit_card,9,2024.01.14
4534,premium,128.55,68.24,0,paypal,14,02-10-2024
4535,premium,89.09,39.17,0,credit_card,11,2024.05.01
4536,standard,44.18,21.12,0,debit_card,19,04-10-2024
4537,standard,35.33,16.05,0,paypal,20,2024.04.15
4538,standard,5.0,2.9,0,credit_card,9,2024.11.14
4539,premium,126.06,53.06,0,debit_card,9,28-01-2024
4540,standard,32.82,10.67,0,paypal,12,24-10-2024
4541,standard,79.51,35.57,0,credit_card,13,2024.03.15
4542,standrad,33.1,10.82,0,credit_card,12,2024.04.07
4543,standard,60.99,31.74,1,debit_card,9,06-10-2024
4544,standard,48.98,26.56,0,credit_card,18,14-04-2024
4545,platinum,198.32,130.95,0,credit_card,10,10-09-2024
4546,premium,138.24,78.58,0,credit_card,20,2024.11.24
4547,standard,63.19,28.82,0,credit_card,10,25-03-2024
4548,premuim,54.95,26.03,0,credit_card,14,27-02-2024
4549,standard,48.6,23.88,0,credit_card,13,2024.08.03
4550,platinum,221.21,122.1,0,paypal,13,2024.07.05
4551,platnum,28.92,15.66,0,credit_card,19,2024.08.14
4552,standard,62.9,33.16,0,paypal,12,2024.12.19
4553,premium,61.98,33.16,0,credit_card,9,01-02-2024
4554,premium,76.65,47.38,0,credit_card,19,2024.08.06
4555,standard,72.28,26.93,0,credit_card,15,18-02-2024
4556,standard,46.46,15.67,0,credit_card,22,2024.01.18
4557,platinum,305.7,170.59,0,debit_card,14,08-06-2024
4558,standard,27.06,9.35,0,credit_card,19,10-01-2024
4559,platinum,125.08,81.49,0,credit_card,18,2024.06.20
4560,standard,51.94,28.25,0,credit_card,13,2024.11.20
4561,premium,94.69,49.9,0,credit_card,9,01-09-2024
4562,standard,27.35,13.33,0,credit_card,11,2024.08.29
4563,premium,127.66,72.93,0,debit_card,15,2024.01.28
4564,platinum,264.58,156.02,1,credit_card,13,17-12-2024
4565,standard,55.87,26.69,0,debit_card,21,02-12-2024
4566,standard,55.64,22.23,0,credit_card,14,31-01-2024
4567,standard,23.5,10.45,0,credit_card,22,19-02-2024
4568,standard,20.89,6.63,0,credit_card,10,2024.12.10
4569,standrad,60.59,31.31,0,credit_card,19,2024.01.30
4570,standard,72.35,33.24,0,credit_card,11,2024.04.10
4571,standard,102.2,57.05,0,credit_card,15,12-02-2024
4572,standard,18.69,6.51,0,paypal,19,01-09-2024
4573,standard,5.0,1.87,0,debit_card,15,2024.06.18
4574,standard,67.65,37.05,0,credit_card,10,2024.05.22
4575,standard,5.0,2.82,0,paypal,18,22-11-2024
4576,premium,121.28,51.25,1,credit_card,12,2024.06.12
4577,standard,46.24,21.22,0,credit_card,19,2024.07.09
4578,standard,5.0,2.33,0,paypal,11,15-07-2024
4579,standard,82.29,32.18,1,credit_card,20,2024.07.22
4580,premium,105.63,68.31,0,debit_card,14,06-12-2024
4581,standard,36.2,13.38,0,credit_card,20,30-10-2024
4582,standard,22.24,10.04,0,paypal,11,24-02-2024
4583,premium,93.16,38.88,0,credit_card,12,2024.01.23
4584,standard,69.94,35.8,0,paypal,12,2024.06.07
4585,standard,53.89,21.81,0,debit_card,12,03-01-2024
4586,standard,60.89,33.53,0,paypal,20,06-05-2024
4587,standard,31.99,12.34,0,credit_card,22,18-08-2024
4588,standard,56.8,29.0,0,debit_card,15,15-03-2024
4589,premium,62.97,37.85,0,credit_card,19,10-07-2024
4590,standard,82.16,35.5,0,credit_card,11,07-02-2024
4591,premium,29.16,16.01,0,credit_card,19,03-03-2024
4592,standard,60.46,35.35,0,debit_card,13,2024.08.14
4593,standard,20.55,7.62,0,credit_card,11,2024.09.06
4594,standard,25.21,8.95,0,paypal,13,09-06-2024
4595,platnum,184.89,120.87,0,paypal,19,2024.11.22
4596,standard,63.38,32.8,0,credit_card,11,2024.10.27
4597,standrad,31.48,17.37,0,paypal,9,17-04-2024
4598,standard,51.21,19.57,0,credit_card,21,2024.04.19
4599,premium,113.32,52.63,0,credit_card,10,2024.09.15
4600,standard,29.98,10.04,0,debit_card,20,2024.06.22
4601,standard,38.58,17.82,0,paypal,20,01-11-2024
4602,standard,40.96,20.76,0,paypal,14,12-09-2024
4603,standard,16.84,7.14,0,debit_card,11,2024.08.10
4604,premium,112.56,57.69,0,credit_card,19,2024.08.22
4605,standard,63.73,31.34,0,credit_card,10,18-08-2024
4606,platinum,124.21,83.54,1,debit_card,13,2024.08.22
4607,standard,82.07,48.03,0,paypal,22,2024.05.10
4608,platinum,183.45,108.79,0,credit_card,20,2024.02.18
4609,standard,26.61,12.64,0,paypal,18,2024.02.19
4610,standard,68.48,29.63,0,debit_card,22,2024.06.18
4611,standard,36.77,21.93,0,paypal,12,13-12-2024
4612,standard,24.58,8.8,0,credit_card,14,08-06-2024
4613,standard,20.87,11.24,0,credit_card,19,2024.11.23
4614,platinum,241.86,171.4,0,debit_card,9,2024.05.11
4615,standard,31.33,10.22,0,credit_card,15,2024.07.02
4616,premium,36.68,23.26,0,debit_card,11,27-11-2024
4617,premium,89.86,50.07,0,credit_card,15,30-11-2024
4618,premium,151.49,69.37,0,credit_card,15,2024.09.13
4619,standard,93.89,38.62,0,credit_card,13,07-12-2024
4620,platinum,115.95,72.21,0,credit_card,10,2024.02.27
4621,standard,82.56,48.86,0,debit_card,19,2024.11.11
4622,premium,119.4,48.76,0,debit_card,13,16-10-2024
4623,standard,36.45,11.74,0,credit_card,18,15-12-2024
4624,standard,62.81,31.25,0,credit_card,13,22-10-2024
4625,premium,111.9,50.24,0,credit_card,10,23-02-2024
4626,platinum,250.21,128.09,0,paypal,10,2024.03.15
4627,premium,59.46,40.87,0,credit_card,10,2024.12.21
4628,standard,39.58,20.13,0,paypal,13,01-08-2024
4629,standard,62.56,30.14,1,debit_card,18,10-11-2024
4630,standard,48.79,21.87,0,paypal,9,2024.05.12
4631,standard,57.53,18.62,0,credit_card,19,14-01-2024
4632,premium,59.73,33.03,0,credit_card,10,2024.01.09
4633,standard,51.85,20.06,0,credit_card,13,2024.10.17
4634,platinum,240.72,172.23,0,paypal,13,23-08-2024
4635,standard,37.74,13.88,0,credit_card,15,23-03-2024
4636,platinum,210.74,112.79,0,credit_card,15,09-08-2024
4637,standard,5.0,2.86,0,credit_card,10,2024.03.23
4638,standard,107.08,39.25,0,credit_card,19,2024.11.04
4639,standard,12.34,6.93,0,credit_card,15,2024.02.09
4640,platinum,178.22,133.29,0,credit_card,14,20-11-2024
4641,standard,37.92,19.0,0,credit_card,22,30-05-2024
4642,standard,31.47,9.5,0,paypal,10,2024.08.11
4643,standard,52.04,20.81,0,credit_card,22,2024.05.05
4644,platinum,241.66,126.68,1,credit_card,11,2024.08.13
4645,standard,55.78,25.77,0,credit_card,12,2024.07.15
4646,standard,41.35,24.47,0,credit_card,20,2024.09.05
4647,standard,33.3,16.69,0,debit_card,22,11-02-2024
4648,premium,146.77,60.53,0,debit_card,20,30-09-2024
4649,premium,90.34,42.28,0,credit_card,11,10-02-2024
4650,standard,25.19,13.57,0,paypal,19,27-01-2024
4651,premium,72.63,29.16,0,debit_card,20,28-05-2024
4652,premium,91.46,58.0,0,credit_card,13,2024.12.05
4653,standard,40.91,17.91,0,credit_card,11,2024.08.20
4654,platinum,271.3,197.71,0,paypal,22,2024.11.18
4655,standard,45.43,23.25,0,credit_card,14,2024.08.12
4656,premium,120.61,75.78,0,credit_card,9,19-03-2024
4657,premuim,69.55,25.47,1,credit_card,9,18-02-2024
4658,standard,25.48,8.05,0,credit_card,14,20-01-2024
4659,standard,93.58,39.69,0,paypal,18,2024.01.19
4660,premium,39.58,22.09,0,credit_card,9,2024.01.22
4661,standard,24.41,7.65,0,credit_card,18,2024.02.01
4662,platinum,98.08,71.55,0,paypal,12,2024.09.29
4663,standrad,51.57,21.72,0,credit_card,15,01-10-2024
4664,standard,68.89,33.94,0,debit_card,15,22-06-2024
4665,platinum,244.21,170.33,0,credit_card,15,2024.08.14
4666,standard,34.52,16.87,0,paypal,11,20-09-2024
4667,standard,18.08,7.23,0,debit_card,14,2024.09.29
4668,standrad,33.97,19.18,0,credit_card,10,2024.10.02
4669,standard,56.67,28.82,0,credit_card,14,26-09-2024
4670,standard,31.6,16.5,0,debit_card,14,2024.04.23
4671,standard,43.47,14.16,1,credit_card,20,2024.12.12
4672,standard,64.14,36.71,0,debit_card,12,2024.11.17
4673,standard,51.4,29.75,0,credit_card,13,23-12-2024
4674,standard,63.53,19.4,1,debit_card,13,05-12-2024
4675,platinum,133.39,80.69,0,credit_card,15,15-03-2024
4676,standard,5.0,2.45,0,credit_card,9,28-11-2024
4677,standard,28.15,8.98,0,debit_card,13,21-02-2024
4678,standard,20.38,10.62,0,credit_card,13,30-11-2024
4679,standard,9.47,4.8,0,credit_card,10,12-02-2024
4680,premuim,170.9,107.32,0,paypal,10,2024.01.08
4681,standard,76.07,44.96,1,credit_card,13,18-11-2024
4682,standard,,19.79,0,credit_card,15,27-05-2024
4683,platinum,323.45,211.72,0,paypal,14,23-03-2024
4684,standard,74.28,26.86,0,credit_card,21,2024.11.01
4685,standard,10.36,4.73,0,credit_card,9,09-09-2024
4686,platinum,271.79,152.29,0,credit_card,20,10-04-2024
4687,standard,72.59,27.44,0,credit_card,13,14-04-2024
4688,standard,101.92,34.51,0,paypal,9,04-03-2024
4689,standard,67.93,39.67,0,credit_card,21,2024.01.28
4690,standard,41.49,21.19,0,credit_card,14,11-02-2024
4691,standard,26.6,9.45,0,credit_card,19,20-05-2024
4692,standard,48.18,28.87,0,credit_card,22,2024.08.28
4693,standard,74.01,26.08,1,paypal,22,2024.03.09
4694,standard,42.38,22.81,0,paypal,11,2024.07.28
4695,standard,35.1,15.67,0,debit_card,12,14-02-2024
4696,premium,149.64,95.35,0,debit_card,14,2024.02.25
4697,premium,123.98,68.87,0,debit_card,9,2024.03.07
4698,standard,40.39,20.86,0,credit_card,9,2024.11.20
4699,standard,97.36,39.58,1,credit_card,13,2024.01.29
4700,premium,85.17,37.55,0,debit_card,21,25-09-2024
4701,standard,52.25,25.56,0,paypal,18,06-11-2024
4702,premium,59.96,24.87,0,credit_card,20,05-12-2024
4703,premium,134.87,67.01,0,credit_card,19,2024.03.21
4704,premium,128.7,54.67,0,paypal,22,23-10-2024
4705,platinum,227.37,122.38,0,paypal,19,02-06-2024
4706,standard,43.91,16.14,0,credit_card,15,10-01-2024
4707,standard,5.65,1.74,0,credit_card,11,10-11-2024
4708,platinum,,130.35,0,credit_card,13,11-10-2024
4709,platinum,307.55,162.67,0,credit_card,13,25-07-2024
4710,standard,69.01,28.96,0,paypal,20,2024.12.26
4711,standard,14.23,6.03,0,credit_card,11,18-03-2024
4712,standard,5.0,2.55,0,paypal,20,02-11-2024
4713,premium,79.25,34.99,0,credit_card,10,2024.09.19
4714,standard,8.89,4.01,0,credit_card,12,06-02-2024
4715,standard,31.55,13.12,0,credit_card,20,23-07-2024
4716,standard,60.92,23.57,0,credit_card,15,06-07-2024
4717,premium,76.58,32.66,0,paypal,12,22-05-2024
4718,standard,51.29,26.19,0,credit_card,13,29-07-2024
4719,standard,45.27,22.53,0,paypal,20,24-08-2024
4720,premium,75.12,40.81,0,paypal,10,19-11-2024
4721,standard,121.83,58.27,0,credit_card,10,2024.12.16
4722,premium,112.95,76.49,0,paypal,14,24-04-2024
4723,platinum,213.91,107.7,0,credit_card,15,25-03-2024
4724,standard,5.0,2.65,0,debit_card,12,04-11-2024
4725,platinum,95.38,49.75,1,credit_card,22,23-08-2024
4726,platinum,176.67,101.43,0,paypal,14,24-05-2024
4727,platinum,77.12,56.48,0,debit_card,15,19-01-2024
4728,platinum,95.93,63.23,1,debit_card,11,27-02-2024
4729,standard,46.57,14.99,0,credit_card,20,2024.01.22
4730,standard,69.24,21.79,0,debit_card,15,02-09-2024
4731,standard,38.56,14.87,0,credit_card,13,2024.10.28
4732,standard,58.06,26.14,0,debit_card,20,2024.12.29
4733,standard,43.54,24.67,0,paypal,21,09-02-2024
4734,platinum,177.91,119.33,0,paypal,9,2024.12.11
4735,standard,72.13,22.2,0,debit_card,19,29-12-2024
4736,premium,83.31,40.7,0,debit_card,15,16-11-2024
4737,platinum,198.54,145.47,0,debit_card,13,2024.04.01
4738,standard,82.0,34.81,0,credit_card,11,2024.12.18
4739,premium,101.86,52.59,0,debit_card,10,27-02-2024
4740,standard,42.1,21.1,0,credit_card,15,27-11-2024
4741,premium,120.58,84.27,0,credit_card,14,18-08-2024
4742,platinum,127.77,69.36,1,credit_card,14,2024.10.31
4743,platinum,190.6,111.38,0,paypal,21,2024.03.29
4744,standard,63.96,34.33,0,debit_card,10,2024.02.25
4745,standard,46.71,25.3,0,credit_card,18,2024.07.26
4746,standard,11.26,5.98,0,credit_card,19,10-08-2024
4747,premium,49.9,29.06,0,debit_card,19,14-10-2024
4748,platinum,272.32,196.95,0,paypal,21,13-05-2024
4749,standard,35.67,15.38,0,paypal,20,2024.11.10
4750,standard,25.71,13.49,0,credit_card,13,28-04-2024
4751,standard,41.9,15.58,0,credit_card,21,2024.02.28
4752,premium,134.83,73.31,0,paypal,12,18-03-2024
4753,standard,31.59,11.98,0,credit_card,9,17-08-2024
4754,premium,83.82,53.76,0,credit_card,19,2024.11.18
4755,platinum,127.4,81.61,1,debit_card,15,2024.12.26
4756,premium,43.48,26.19,0,paypal,9,2024.09.04
4757,standard,5.0,2.49,0,credit_card,15,21-12-2024
4758,platinum,220.29,136.15,0,credit_card,12,2024.02.10
4759,standard,54.08,16.54,0,credit_card,21,24-08-2024
4760,premium,98.54,44.05,1,debit_card,21,31-10-2024
4761,standard,52.24,27.6,0,paypal,10,04-11-2024
4762,standard,50.58,16.39,0,credit_card,21,31-07-2024
4763,standard,56.38,31.19,0,credit_card,10,2024.10.29
4764,standard,13.26,7.27,0,credit_card,15,2024.07.28
4765,standard,34.09,10.84,0,credit_card,15,11-03-2024
4766,standard,71.29,27.19,0,paypal,10,2024.08.23
4767,standard,23.03,12.73,0,credit_card,21,13-08-2024
4768,premium,121.04,84.53,0,credit_card,21,24-01-2024
4769,platinum,183.45,119.71,0,credit_card,21,12-08-2024
4770,standard,45.42,15.39,0,debit_card,19,27-11-2024
4771,premium,85.32,40.25,0,credit_card,21,17-04-2024
4772,standard,59.24,31.0,0,credit_card,15,20-06-2024
4773,standard,29.38,17.28,0,paypal,14,2024.09.11
4774,standard,60.24,24.76,0,credit_card,12,2024.11.19
4775,platinum,278.23,152.53,0,paypal,11,01-03-2024
4776,premium,43.1,25.16,0,credit_card,11,31-10-2024
4777,standard,38.09,21.22,0,debit_card,21,15-07-2024
4778,standard,25.16,9.41,0,debit_card,18,04-06-2024
4779,standard,57.78,27.22,0,paypal,10,20-04-2024
4780,standard,18.76,7.25,0,debit_card,15,27-07-2024
4781,standard,54.28,27.02,0,credit_card,15,13-12-2024
4782,premium,114.87,49.19,0,debit_card,22,22-09-2024
4783,standard,5.32,1.73,0,debit_card,14,04-03-2024
4784,premium,,52.87,0,paypal,14,2024.02.19
4785,standard,57.82,34.08,0,paypal,14,2024.11.12
4786,premium,146.12,83.06,0,paypal,13,07-05-2024
4787,standard,17.29,7.09,0,paypal,13,06-04-2024
4788,standard,65.38,30.59,1,paypal,11,13-01-2024
4789,standard,57.79,25.08,0,debit_card,19,02-03-2024
4790,standard,39.29,23.05,0,credit_card,11,2024.04.25
4791,standard,27.21,14.11,0,debit_card,21,28-10-2024
4792,platinum,210.44,135.77,0,paypal,9,11-07-2024
4793,platinum,158.07,103.56,0,debit_card,11,2024.03.06
4794,platinum,258.16,173.77,0,credit_card,13,27-06-2024
4795,premium,89.77,38.14,0,credit_card,14,2024.11.10
4796,standard,41.51,16.89,0,credit_card,10,2024.03.27
4797,premium,53.69,23.77,0,credit_card,11,2024.04.06
4798,premium,76.11,44.81,0,paypal,18,27-07-2024
4799,standard,24.3,10.89,0,credit_card,20,27-07-2024
4800,premium,65.48,34.58,0,debit_card,11,2024.07.10
4801,platinum,,134.48,0,paypal,22,25-04-2024
4802,premium,91.17,45.38,0,credit_card,12,11-03-2024
4803,standard,32.92,12.42,0,debit_card,19,2024.04.28
4804,standard,,18.95,0,credit_card,18,2024.10.21
4805,platinum,254.43,189.77,0,credit_card,21,2024.01.21
4806,standard,49.48,16.15,0,credit_card,9,13-06-2024
4807,standard,31.83,17.46,1,paypal,19,2024.06.20
4808,premium,120.85,60.08,0,credit_card,12,2024.01.16
4809,standard,33.93,17.28,0,credit_card,11,2024.02.27
4810,standard,14.2,7.33,0,paypal,9,2024.04.30
4811,premium,136.7,87.15,0,paypal,20,2024.02.09
4812,platinum,351.92,204.05,0,paypal,21,12-09-2024
4813,premium,110.4,61.41,0,credit_card,10,09-02-2024
4814,premium,82.57,44.94,0,credit_card,9,26-05-2024
4815,premium,91.54,60.15,0,paypal,13,2024.10.19
4816,standard,62.15,33.97,0,credit_card,12,04-01-2024
4817,standard,54.14,28.97,0,credit_card,13,30-04-2024
4818,platinum,244.25,158.83,0,debit_card,9,2024.03.06
4819,standard,28.28,16.07,0,paypal,9,2024.01.28
4820,premuim,77.53,26.92,1,paypal,11,07-12-2024
4821,standrad,74.39,42.99,0,credit_card,13,2024.10.07
4822,platinum,281.6,179.77,0,credit_card,14,29-09-2024
4823,standard,88.54,47.16,0,credit_card,10,01-08-2024
4824,premium,69.02,47.67,0,credit_card,11,09-12-2024
4825,standard,37.72,13.07,0,debit_card,12,04-02-2024
4826,standard,24.79,9.48,0,credit_card,14,22-07-2024
4827,standard,97.83,33.17,0,credit_card,20,12-09-2024
4828,premium,100.48,44.92,0,credit_card,19,2024.12.07
4829,premium,34.7,21.65,0,credit_card,13,2024.10.20
4830,standard,44.67,15.05,0,credit_card,11,2024.06.07
4831,standard,51.83,27.24,0,debit_card,18,2024.01.11
4832,standard,74.15,35.28,0,credit_card,10,18-10-2024
4833,standard,60.72,22.96,0,credit_card,18,08-09-2024
4834,standard,5.0,2.74,0,paypal,13,2024.07.21
4835,standard,53.56,31.88,0,paypal,12,19-03-2024
4836,standard,37.38,11.38,0,credit_card,20,12-11-2024
4837,standard,63.86,33.4,0,credit_card,10,2024.02.19
4838,premium,93.55,53.51,0,paypal,10,2024.11.27
4839,standard,52.64,25.59,0,paypal,11,16-03-2024
4840,standard,26.42,10.16,0,paypal,22,01-08-2024
4841,platinum,307.79,183.68,0,debit_card,15,2024.08.10
4842,standard,58.47,24.95,0,paypal,11,07-11-2024
4843,premium,5.0,2.92,0,paypal,19,15-03-2024
4844,standard,75.85,35.25,0,debit_card,10,16-06-2024
4845,platnum,80.77,56.27,0,debit_card,22,2024.04.16
4846,standard,59.09,17.87,0,credit_card,18,27-09-2024
4847,standard,61.15,28.94,0,credit_card,14,2024.01.13
4848,premium,142.25,67.82,1,credit_card,18,20-09-2024
4849,standard,41.48,20.24,0,paypal,21,26-06-2024
4850,standard,62.45,23.31,0,credit_card,19,16-10-2024
4851,standard,48.09,22.44,0,credit_card,9,02-11-2024
4852,standard,61.44,21.24,0,paypal,15,2024.07.12
4853,premium,89.71,59.33,0,paypal,14,17-08-2024
4854,standard,56.73,18.03,0,credit_card,21,2024.10.13
4855,premium,118.68,69.14,0,paypal,11,16-12-2024
4856,standard,43.99,19.14,0,paypal,15,04-01-2024
4857,premium,196.46,121.93,0,credit_card,20,20-11-2024
4858,platinum,235.54,132.28,0,debit_card,10,15-12-2024
4859,standard,37.09,14.38,0,credit_card,9,16-03-2024
4860,standard,58.11,21.6,0,credit_card,14,04-08-2024
4861,standard,35.13,20.32,0,credit_card,9,28-03-2024
4862,premium,101.06,60.55,0,credit_card,15,04-02-2024
4863,platinum,212.08,150.02,0,credit_card,20,04-02-2024
4864,premium,128.19,71.42,0,paypal,12,14-02-2024
4865,standard,48.31,19.48,0,credit_card,12,22-10-2024
4866,platinum,265.91,191.34,0,credit_card,21,27-02-2024
4867,platinum,325.69,215.87,0,paypal,19,11-04-2024
4868,standard,5.96,1.84,0,debit_card,11,2024.12.03
4869,standard,86.51,45.87,0,paypal,9,2024.01.20
4870,standard,65.39,33.8,0,paypal,15,2024.04.22
4871,premium,141.22,65.11,0,debit_card,14,14-09-2024
4872,standard,36.74,15.49,0,credit_card,11,05-10-2024
4873,standrad,174.8,129.22,0,credit_card,14,22-04-2024
4874,standard,98.66,38.76,0,debit_card,9,26-07-2024
4875,premium,73.66,35.26,0,credit_card,13,2024.10.04
4876,platinum,206.8,116.52,0,debit_card,12,2024.03.19
4877,standard,14.64,6.65,0,credit_card,10,2024.12.24
4878,premium,55.9,36.47,0,debit_card,9,08-05-2024
4879,standard,61.1,26.75,0,debit_card,9,22-09-2024
4880,premuim,105.58,43.65,0,paypal,21,2024.03.10
4881,standard,67.64,33.46,0,paypal,15,2024.07.24
4882,platinum,93.64,56.63,0,credit_card,22,02-09-2024
4883,standard,45.58,22.91,0,paypal,20,27-02-2024
4884,standard,20.36,11.24,0,debit_card,13,2024.12.23
4885,platinum,154.89,94.03,0,debit_card,9,31-07-2024
4886,platinum,215.94,150.56,0,credit_card,18,2024.03.23
4887,standard,24.51,12.99,1,paypal,10,11-11-2024
4888,platnum,45.87,21.14,0,credit_card,22,29-11-2024
4889,standard,33.81,16.47,0,paypal,18,2024.04.04
4890,premium,60.53,26.67,0,debit_card,22,2024.03.25
4891,platinum,89.47,62.59,0,paypal,21,23-01-2024
4892,premium,99.42,64.87,0,credit_card,11,2024.02.17
4893,premium,103.62,52.72,0,debit_card,18,04-11-2024
4894,premium,,42.77,0,credit_card,20,05-06-2024
4895,standard,52.03,23.22,0,paypal,18,06-10-2024
4896,platinum,294.57,149.66,1,credit_card,13,05-09-2024
4897,standard,41.27,17.55,0,debit_card,13,27-02-2024
4898,platinum,299.28,152.14,1,credit_card,22,2024.10.17
4899,standard,71.2,27.78,0,credit_card,19,2024.09.04
4900,standard,39.31,13.0,0,debit_card,13,2024.02.25
4901,standard,51.31,22.32,0,credit_card,10,2024.11.07
4902,premium,138.71,82.42,0,credit_card,12,01-01-2024
4903,standard,13.8,5.24,0,credit_card,12,2024.11.21
4904,standard,42.88,18.98,0,credit_card,21,2024.12.06
4905,standard,5.0,1.5,0,credit_card,11,2024.04.06
4906,standard,23.14,8.87,0,credit_card,11,15-04-2024
4907,standard,21.25,12.72,0,debit_card,19,04-02-2024
4908,platinum,121.2,90.18,0,paypal,15,27-08-2024
4909,standard,50.25,28.9,0,credit_card,9,19-05-2024
4910,premuim,70.52,36.57,0,debit_card,9,07-05-2024
4911,platinum,216.79,129.96,0,debit_card,11,2024.06.15
4912,platinum,181.73,99.8,1,paypal,14,15-10-2024
4913,platinum,234.56,167.24,0,credit_card,14,13-02-2024
4914,platinum,,50.43,0,debit_card,11,2024.10.11
4915,premium,89.78,62.63,0,paypal,12,25-04-2024
4916,platinum,156.13,115.65,1,paypal,19,11-07-2024
4917,standard,32.81,15.2,0,debit_card,10,2024.06.19
4918,premium,,22.8,0,credit_card,20,03-10-2024
4919,premuim,131.31,90.03,0,credit_card,11,14-07-2024
4920,platinum,151.09,103.21,0,credit_card,21,02-03-2024
4921,standard,50.65,28.92,0,debit_card,12,07-09-2024
4922,platnum,76.11,45.31,0,paypal,11,2024.07.27
4923,standard,83.87,38.65,0,credit_card,15,09-05-2024
4924,standard,30.37,17.74,0,debit_card,10,2024.12.03
4925,standard,55.99,22.66,0,credit_card,20,18-08-2024
4926,platinum,282.08,169.95,0,credit_card,13,09-04-2024
4927,premium,107.28,65.26,1,credit_card,19,2024.06.20
4928,platinum,142.25,93.12,0,debit_card,9,15-09-2024
4929,premium,102.89,63.17,0,credit_card,9,06-02-2024
4930,standard,61.5,28.24,0,credit_card,11,12-02-2024
4931,premium,79.44,54.22,0,credit_card,20,02-03-2024
4932,platinum,212.92,136.73,0,credit_card,19,14-07-2024
4933,standard,40.06,16.02,0,paypal,13,2024.10.12
4934,standard,83.69,27.25,0,paypal,12,2024.09.15
4935,platinum,181.3,114.45,0,credit_card,15,03-02-2024
4936,standard,59.28,19.68,0,credit_card,13,2024.08.03
4937,premium,84.71,50.94,0,credit_card,20,21-08-2024
4938,premium,91.21,39.69,0,debit_card,20,11-09-2024
4939,platinum,168.68,122.08,0,credit_card,9,2024.06.04
4940,standard,36.09,18.13,0,paypal,20,22-11-2024
4941,standard,34.1,15.7,0,debit_card,14,2024.07.02
4942,platinum,301.35,151.3,0,credit_card,11,01-09-2024
4943,premium,173.56,79.09,0,credit_card,14,02-01-2024
4944,standard,61.33,21.2,0,paypal,15,2024.11.03
4945,standard,,26.36,0,credit_card,20,2024.10.11
4946,standard,39.02,17.97,0,credit_card,12,2024.12.02
4947,standard,74.86,41.51,0,credit_card,13,2024.05.21
4948,standard,42.09,24.77,0,credit_card,18,16-11-2024
4949,standard,15.3,8.68,0,credit_card,22,22-04-2024
4950,premium,,67.0,0,credit_card,11,08-04-2024
4951,standard,51.3,26.98,1,paypal,13,07-10-2024
4952,standard,21.47,12.0,0,credit_card,14,30-12-2024
4953,standard,40.1,17.86,0,credit_card,22,08-09-2024
4954,standard,,6.69,1,credit_card,14,06-02-2024
4955,standard,75.82,43.7,0,credit_card,10,25-08-2024
4956,platinum,281.44,166.82,0,paypal,13,2024.09.28
4957,premium,67.91,34.65,0,credit_card,18,19-10-2024
4958,standard,53.81,23.23,0,paypal,13,2024.10.25
4959,standard,27.48,8.28,0,debit_card,20,2024.12.06
4960,standard,12.98,5.99,0,credit_card,12,18-08-2024
4961,premium,183.14,113.13,0,credit_card,13,15-01-2024
4962,premium,,60.7,0,paypal,20,2024.04.23
4963,standard,,13.13,0,paypal,18,18-03-2024
4964,premium,129.47,64.65,0,credit_card,10,02-05-2024
4965,standard,53.09,28.93,0,credit_card,14,25-11-2024
4966,standard,41.29,14.56,0,credit_card,20,2024.02.05
4967,standard,32.0,19.07,0,debit_card,13,29-05-2024
4968,standard,35.89,20.33,0,credit_card,21,24-07-2024
4969,platnum,70.5,43.39,1,credit_card,18,11-05-2024
4970,platinum,211.08,143.51,1,credit_card,14,26-11-2024
4971,standard,18.18,5.77,0,paypal,10,2024.12.08
4972,premium,85.42,53.91,0,debit_card,14,2024.04.07
4973,platinum,189.92,125.91,1,credit_card,22,2024.07.18
4974,platinum,175.23,116.81,0,credit_card,18,06-12-2024
4975,standard,5.0,1.57,0,credit_card,14,19-03-2024
4976,standard,73.91,27.43,0,credit_card,22,26-05-2024
4977,premium,75.56,50.73,0,credit_card,14,05-11-2024
4978,platinum,112.26,67.8,0,credit_card,12,04-09-2024
4979,standard,65.03,20.43,0,debit_card,12,2024.05.04
4980,standard,81.3,36.31,0,credit_card,20,04-10-2024
4981,premium,97.41,62.13,0,credit_card,11,30-08-2024
4982,premium,134.88,91.86,1,credit_card,21,21-12-2024
4983,standard,72.15,36.72,0,credit_card,9,19-06-2024
4984,standard,27.1,13.81,0,debit_card,18,22-09-2024
4985,standard,42.06,18.19,0,credit_card,11,18-10-2024
4986,premium,77.91,45.79,0,credit_card,10,26-11-2024
4987,premium,70.83,48.83,0,paypal,15,03-07-2024
4988,standard,14.62,7.43,0,paypal,13,05-09-2024
4989,standard,41.11,19.13,0,credit_card,14,2024.01.14
4990,standard,79.28,42.64,0,paypal,12,2024.07.03
